"","id","label","value"
"2256","v161235a","2. Somewhat","2"
"3252","v161235a","-1. INAP, 3.-8,-9 in V161235","-1"
"1306","v161235x","1. Much better","1"
"2257","v161235x","2. Somewhat better","2"
"3253","v161235x","3. About the same","3"
"4235","v161235x","4. Somewhat worse","4"
"5174","v161235x","5. Much worse","5"
"6107","v161235x","-9. RF (-9) in V161235 or V161235a","-9"
"7104","v161235x","-8. DK (-8) in V161235 or V161235a (FTF only)","-8"
"1307","v161236","1. Never","1"
"2258","v161236","2. Some of the time","2"
"3254","v161236","3. About half the time","3"
"4236","v161236","4. Most of the time","4"
"5175","v161236","5. Always","5"
"6108","v161236","-9. Refused","-9"
"7105","v161236","-8. Don't know (FTF only)","-8"
"1308","v161237","1. Never","1"
"2259","v161237","2. Some of the time","2"
"3255","v161237","3. About half the time","3"
"4237","v161237","4. Most of the time","4"
"5176","v161237","5. Always","5"
"6109","v161237","-9. Refused","-9"
"7106","v161237","-8. Don't know (FTF only)","-8"
"1309","v161238","1. Extremely likely","1"
"2260","v161238","2. Very likely","2"
"3256","v161238","3. Moderately likely","3"
"4238","v161238","4. Slightly likely","4"
"5177","v161238","5. Not likely at all","5"
"6110","v161238","-9. Refused","-9"
"7107","v161238","-1. INAP, R voted (4 in V161024x)/ PLACEMENT 1 (10,11 in V161132)","-1"
"1311","v161241","1. Important","1"
"2261","v161241","2. Not important","2"
"3257","v161241","-9. Refused","-9"
"4239","v161241","-8. Don't know (FTF only)","-8"
"1312","v161242","1. Some","1"
"2262","v161242","2. Quite a bit","2"
"3258","v161242","3. A great deal","3"
"4240","v161242","-9. Refused","-9"
"5178","v161242","-8. Don't know (FTF only)","-8"
"6111","v161242","-1. INAP, 2,-8,-9 in V161241","-1"
"1313","v161243","1. The Bible is the actual word of God and is to be taken literally, word for word.","1"
"2263","v161243","2. The Bible is the word of God but not everything in it should be taken literally","2"
"3259","v161243","3. The Bible is a book written by men and is not the word of God.","3"
"4241","v161243","5. Other SPECIFY","5"
"5179","v161243","-9. Refused","-9"
"6112","v161243","-8. Don't know (FTF only)","-8"
"1314","v161244","1. Yes","1"
"2264","v161244","2. No","2"
"3260","v161244","-9. Refused","-9"
"4242","v161244","-8. Don't know (FTF only)","-8"
"1315","v161245","1. Every week","1"
"2265","v161245","2. Almost every week","2"
"3261","v161245","3. Once or twice a month","3"
"4243","v161245","4. A few times a year","4"
"5180","v161245","5. Never","5"
"6113","v161245","-9. Refused","-9"
"7108","v161245","-1. INAP, 2,-8,-9 in V161244","-1"
"1316","v161245a","1. Once a week","1"
"2266","v161245a","2. More often than once a week","2"
"3262","v161245a","-9. Refused","-9"
"4244","v161245a","-1. INAP, 2-5,-8,-9 in V161245/ 2,-8,-9 in V161244","-1"
"1317","v161246","1. Yes","1"
"2267","v161246","2. No","2"
"3263","v161246","-9. Refused","-9"
"4245","v161246","-8. Don't know (FTF only)","-8"
"5181","v161246","-1. INAP, 1 in V161244 and 1-4,-8,-9 in V161245","-1"
"1318","v161247a","1. Protestant","1"
"2268","v161247a","2. Catholic","2"
"3264","v161247a","3. Jewish","3"
"4246","v161247a","4. Other","4"
"5182","v161247a","-9. Refused","-9"
"6114","v161247a","-1. INAP, 2,-8,-9 in V161244/ 1 in V161244 and 5 in V161245","-1"
"1319","v161247b","1. Protestant","1"
"2269","v161247b","2. Catholic","2"
"3265","v161247b","3. Jewish","3"
"4247","v161247b","4. Other","4"
"5183","v161247b","-9. Refused","-9"
"6115","v161247b","-8. Don't know (FTF only)","-8"
"7109","v161247b","-1. INAP, 2,-8,-9 in V161244 and 2,-8,-9 in V161246/ 1 in V161244 and 1-4,-8,-9 in V161245","-1"
"1320","v161248","1. Baptist","1"
"2270","v161248","2. Episcopalian/Anglican/Church of England","2"
"3266","v161248","3. Lutheran","3"
"4248","v161248","4. Methodist","4"
"5184","v161248","5. Just Protestant","5"
"6116","v161248","6. Presbyterian","6"
"7110","v161248","7. Reformed","7"
"851","v161248","8. Brethren","8"
"943","v161248","9. Evangelical United Brethren","9"
"1018","v161248","10. Christian or just Christian","10"
"11100","v161248","11. Christian Scientist","11"
"12100","v161248","12. Church (or Churches) of Christ","12"
"1321","v161248","13. United Church of Christ","13"
"1410","v161248","14. Disciples of Christ","14"
"1510","v161248","15. Church of God","15"
"1610","v161248","16. Assembly of God","16"
"1710","v161248","17. Congregationalist","17"
"1810","v161248","18. Holiness","18"
"1910","v161248","19. Pentecostal","19"
"202","v161248","20. Friends, Quaker","20"
"21100","v161248","21. Orthodox (SPECIFY)","21"
"2271","v161248","22. Non-denominational - Protestant","22"
"2310","v161248","23. Mormon","23"
"2410","v161248","24. Jehovah's Witnesses","24"
"2510","v161248","25. Latter Day Saints","25"
"2610","v161248","26. Unitarian/Universalist","26"
"2710","v161248","27. Buddhist","27"
"2810","v161248","28. Hindu","28"
"2910","v161248","29. Muslim/Islam","29"
"301","v161248","30. Native American","30"
"31100","v161248","95. Other SPECIFY","95"
"3267","v161248","-9. Refused","-9"
"3310","v161248","-8. Don't know (FTF only)","-8"
"3410","v161248","-1. INAP, 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1322","v161249","1. Southern Baptist Convention","1"
"2272","v161249","2. American Baptist Churches in USA","2"
"3268","v161249","3. American Baptist Association","3"
"4249","v161249","4. National Baptist Convention","4"
"5185","v161249","5. Independent Baptist","5"
"6117","v161249","95. Other SPECIFY","95"
"7111","v161249","-9. Refused","-9"
"852","v161249","-8. Don't know (FTF only)","-8"
"944","v161249","-1. INAP, 2-30,95,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1323","v161250","1. Larger Baptist group (SPECIFY)","1"
"2273","v161250","2. Local","2"
"3269","v161250","-9. Refused","-9"
"4250","v161250","-1. INAP, 1-5,-8,-9 in V161249/ 2-30,95,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V1612","-1"
"1324","v161251","1. Evangelical Lutheran Church","1"
"2274","v161251","2. Missouri Synod","2"
"3270","v161251","5. Other SPECIFY","5"
"4251","v161251","-9. Refused","-9"
"5186","v161251","-8. Don't know (FTF only)","-8"
"6118","v161251","-1. INAP, 1,2,4-30,95,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1325","v161252","1. United Methodist Church","1"
"2275","v161252","2. African Methodist Episcopal","2"
"3271","v161252","3. African Methodist Episcopal Zion","3"
"4252","v161252","5. Other SPECIFY","5"
"5187","v161252","-9. Refused","-9"
"6119","v161252","-8. Don't know (FTF only)","-8"
"7112","v161252","-1. INAP, 1-3,5-30,95,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1326","v161253","1. Presbyterian Church USA (formerly United Presbyterian Church)","1"
"2276","v161253","5. Other SPECIFY","5"
"3272","v161253","-1. INAP, 1-5,7-30,95,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1327","v161254","1. Christian Reformed Church","1"
"2277","v161254","2. The Reformed Church in America","2"
"3273","v161254","5. Other SPECIFY","5"
"4253","v161254","-1. INAP, 1-6,8-30,95,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1328","v161255","1. Church of the Brethren","1"
"2278","v161255","2. The Plymouth Brethren","2"
"3274","v161255","5. Other SPECIFY","5"
"4254","v161255","-1. INAP, 1-7,9-30,95,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1329","v161256","1. Disciples of Christ","1"
"2279","v161256","2. I am just a Christian","2"
"3275","v161256","5. Other SPECIFY","5"
"4255","v161256","-9. Refused","-9"
"5188","v161256","-1. INAP, 1-9,11-30,95,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1330","v161257","1. Church of Christ","1"
"2280","v161257","2. United Church of Christ","2"
"3276","v161257","-1. INAP, 1-11,13-30,95,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1331","v161258","1. Anderson, Indiana","1"
"2281","v161258","2. Cleveland, Tennessee","2"
"3277","v161258","3. Church of God in Christ","3"
"4256","v161258","5. Other SPECIFY","5"
"5189","v161258","-8. Don't know (FTF only)","-8"
"6120","v161258","-1. INAP, 1-14,16-30,95,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1332","v161259","-3. Restricted access, not available, protection of respondent anonymity","-3"
"1333","v161260","-3. Restricted access, not available, protection of respondent anonymity","-3"
"1334","v161261","1. Yes","1"
"2282","v161261","2. No","2"
"3278","v161261","-9. Refused","-9"
"4257","v161261","-1. INAP, 1-30,-8,-9 in V161248/ 2,3,-8,-9 in V161247b/ 2,3,-8,-9 in V161247a/ 2,-8,-9 in V161246","-1"
"1335","v161262a","1. Orthodox","1"
"2283","v161262a","2. Conservative","2"
"3279","v161262a","3. Reform","3"
"4258","v161262a","5. Other SPECIFY","5"
"5190","v161262a","-9. Refused","-9"
"6121","v161262a","-8. Don't know (FTF ONLY)","-8"
"7113","v161262a","-1. INAP, 1,2,4,-8,-9 in V161247a/ 2,-8,-9 in V161244/ 1 in V161244 and 5 in V161245","-1"
"1336","v161262b","1. Orthodox","1"
"2284","v161262b","2. Conservative","2"
"3280","v161262b","3. Reform","3"
"4259","v161262b","5. Other SPECIFY","5"
"5191","v161262b","-1. INAP, 1,2,4,-8,-9 in V161247b; 1 in V161244 and 1-4,-8,-9 in V161245; 2,-8,-9 in V161244 and 2,-8,-9 in V161246","-1"
"1337","v161263","1. Yes","1"
"2285","v161263","2. No","2"
"3281","v161263","-9. Refused","-9"
"4260","v161263","-8. Don't know (FTF ONLY)","-8"
"5192","v161263","-4. Error: programming error, 2 in V161247a and not asked","-4"
"6122","v161263","-1. INAP, 2,-8,-9 in V161261/ 27-30 in V161248/ 3,-8,-9 in V161247a/V161247b/ 4 in V161247a/V161247b and -8,-9 in V16124","-1"
"1338","v161264x","-2. Coded full religion summary available in full release","-2"
"1339","v161265x","-2. Coded major group religion summary available in full release","-2"
"1340","v161266a","0. Not selected","0"
"2286","v161266a","1. Selected","1"
"3282","v161266a","-9. Refused entire question","-9"
"4261","v161266a","-8. Don't know (entire question, FTF only)","-8"
"1341","v161266b","0. Not selected","0"
"2287","v161266b","1. Selected","1"
"3283","v161266b","-9. Refused entire question","-9"
"4262","v161266b","-8. Don't know (entire question, FTF only)","-8"
"1342","v161266c","0. Not selected","0"
"2288","v161266c","1. Selected","1"
"3284","v161266c","-9. Refused entire question","-9"
"4263","v161266c","-8. Don't know (entire question, FTF only)","-8"
"1343","v161266d","0. Not selected","0"
"2289","v161266d","1. Selected","1"
"3285","v161266d","-9. Refused entire question","-9"
"4264","v161266d","-8. Don't know (entire question, FTF only)","-8"
"1344","v161266e","0. Not selected","0"
"2290","v161266e","1. Selected","1"
"3286","v161266e","-9. Refused entire question","-9"
"4265","v161266e","-8. Don't know (entire question, FTF only)","-8"
"1345","v161266f","0. Not selected","0"
"2291","v161266f","1. Selected","1"
"3287","v161266f","-9. Refused entire question","-9"
"4266","v161266f","-8. Don't know (entire question, FTF only)","-8"
"1346","v161266g","0. Not selected","0"
"2292","v161266g","1. Selected","1"
"3288","v161266g","-9. Refused entire question","-9"
"4267","v161266g","-8. Don't know (entire question, FTF only)","-8"
"1347","v161266h","0. Not selected","0"
"2293","v161266h","1. Selected","1"
"3289","v161266h","-9. Refused entire question","-9"
"4268","v161266h","-8. Don't know (entire question, FTF only)","-8"
"1348","v161266j","0. Not selected","0"
"2294","v161266j","1. Selected","1"
"3290","v161266j","-9. Refused entire question","-9"
"4269","v161266j","-8. Don't know (entire question, FTF only)","-8"
"1349","v161266k","0. Not selected","0"
"2295","v161266k","1. Selected","1"
"3291","v161266k","-9. Refused entire question","-9"
"4270","v161266k","-8. Don't know (entire question, FTF only)","-8"
"1350","v161266m","0. Not selected","0"
"2296","v161266m","1. Selected","1"
"3292","v161266m","-9. Refused entire question","-9"
"4271","v161266m","-8. Don't know (entire question, FTF only)","-8"
"1351","v161266n","0. Not selected","0"
"2297","v161266n","1. Selected","1"
"3293","v161266n","-9. Refused entire question","-9"
"4272","v161266n","-8. Don't know (entire question, FTF only)","-8"
"1352","v161266p","0. Not selected","0"
"2298","v161266p","1. Selected","1"
"3294","v161266p","-9. Refused entire question","-9"
"4273","v161266p","-8. Don't know (entire question, FTF only)","-8"
"1353","v161267a","-3. Restricted access, not available, protection of respondent anonymity","-3"
"1354","v161267b","-3. Restricted access, not available, protection of respondent anonymity","-3"
"1355","v161267x","01. Age group 18-20","1"
"2299","v161267x","02. Age group 21-24","2"
"3295","v161267x","03. Age group 25-29","3"
"4274","v161267x","04. Age group 30-34","4"
"5193","v161267x","05. Age group 35-39","5"
"6123","v161267x","06. Age group 40-44","6"
"7114","v161267x","07. Age group 45-49","7"
"853","v161267x","08. Age group 50-54","8"
"945","v161267x","09. Age group 55-59","9"
"1019","v161267x","10. Age group 60-64","10"
"11101","v161267x","11. Age group 65-69","11"
"12101","v161267x","12. Age group 70-74","12"
"1356","v161267x","13. Age group 75 or older","13"
"1411","v161267x","-1. INAP, birthyear missing","-1"
"1357","v161268","1. Married: spouse present","1"
"2300","v161268","2. Married: spouse absent","2"
"3296","v161268","3. Widowed","3"
"4275","v161268","4. Divorced","4"
"5194","v161268","5. Separated","5"
"6124","v161268","6. Never married","6"
"7115","v161268","-9. Refused","-9"
"1358","v161269","1. Yes, living with a partner","1"
"2301","v161269","2. No, not living with a partner","2"
"3297","v161269","-9. Refused","-9"
"4276","v161269","-1. INAP, 1 in V161268/ 2,-8,-9 in V161268 (FTF ONLY)","-1"
"1359","v161270","1. Less than 1st grade","1"
"2302","v161270","2. 1st, 2nd, 3rd or 4th grade","2"
"3298","v161270","3. 5th or 6th grade","3"
"4277","v161270","4. 7th or 8th grade","4"
"5195","v161270","5. 9th grade","5"
"6125","v161270","6. 10th grade","6"
"7116","v161270","7. 11th grade","7"
"854","v161270","8. 12th grade no diploma","8"
"946","v161270","9. High school graduate- high school diploma or equivalent (for example: GED)","9"
"1020","v161270","10. Some college but no degree","10"
"11102","v161270","11. Associate degree in college - occupational/vocational program","11"
"12102","v161270","12. Associate degree in college -- academic program","12"
"1360","v161270","13. Bachelor's degree (for example: BA, AB, BS)","13"
"1412","v161270","14. Master's degree (for example: MA, MS, MENG, MED, MSW, MBA)","14"
"1511","v161270","15. Professional school degree (for example: MD, DDS, DVM, LLB, JD)","15"
"1611","v161270","16. Doctorate degree (for example: PHD, EDD)","16"
"1711","v161270","-9. Refused","-9"
"1811","v161270","90. Other specify given as: high school graduate","90"
"1911","v161270","95. Other SPECIFY","95"
"1361","v161271","1. Graduation from high school","1"
"2303","v161271","2. Ged or other equivalent","2"
"3299","v161271","-9. Refused","-9"
"4278","v161271","-1. INAP, 1-8,10-95,-8,-9 in V161270","-1"
"1362","v161272","1. Less than 1st grade","1"
"2304","v161272","2. 1st, 2nd, 3rd or 4th grade","2"
"3300","v161272","3. 5th or 6th grade","3"
"4279","v161272","4. 7th or 8th grade","4"
"5196","v161272","5. 9th grade","5"
"6126","v161272","6. 10th grade","6"
