,id,label,value
1459,v043259,Yes,1
2399,v043259,No,5
1460,v043260a,WORKING NOW only,10
2400,v043260a,WORKING NOW > = 20 hrs/wk and retired,15
3300,v043260a,WORKING NOW > = 20 hrs/wk and permanently disabled,16
4274,v043260a,WORKING NOW > = 20 hrs/wk and homemaker,17
5209,v043260a,WORKING NOW > = 20 hrs/wk and student,18
6174,v043260a,TEMPORARILY LAID OFF,20
7136,v043260a,UNEMPLOYED,40
893,v043260a,"RETIRED, no other occupation",50
973,v043260a,RETIRED and working now <20 hrs/wk,51
1036,v043260a,"PERMANENTLY DISABLED, not working",60
11103,v043260a,PERMANENTLY DISABLED and working now <20 hrs/wk,61
12101,v043260a,"HOMEMAKER, no other occupation",70
13101,v043260a,HOMEMAKER and working now <20 hrs/wk,71
1461,v043260a,"HOMEMAKER and student, no other occupation",75
1513,v043260a,"STUDENT, no other occupation",80
1611,v043260a,STUDENT and working now <20 hrs/wk,81
1711,v043260a,Refused,89
1462,v043260b,R WORKING NOW,1
2401,v043260b,R TEMPORARILY LAID OFF (TLO),2
3301,v043260b,R UNEMPLOYED,4
4275,v043260b,R RETIRED,5
5210,v043260b,R PERMANENTLY DISABLED,6
6175,v043260b,R HOMEMAKER,7
7137,v043260b,R STUDENT,8
894,v043260b,Refused,9
1463,v043260c,Working now,1
2402,v043260c,Temporarily laid off (TLO),2
3302,v043260c,Unemployed,4
4276,v043260c,Retired,5
5211,v043260c,Permanently disabled,6
6176,v043260c,Homemaker,7
7138,v043260c,Student,8
895,v043260c,Refused,9
1464,v043261,"Current employment (Y6(1) = 10,16,17,18,20,61,71,81)",1
2403,v043261,"Past employment (if any) (Y6(1) = 15,40,50,51,60)",2
3303,v043261,(No Data),.
1465,v043262a,DK;NA;Don't know;Not ascertained,999
2613,v043262b,DK;NA;Don't know;Not ascertained,99
2713,v043262b,(No Data),.
1466,v043262c,Lowest prestige,1
6177,v043262c,Highest prestige,6
7139,v043262c,Member of military,8
896,v043262c,DK;NA;Don't know;Not ascertained,9
974,v043262c,(No Data),.
1467,v043262f,Someone else,1
2404,v043262f,Both self and someone else,3
3304,v043262f,Self-employed,5
4277,v043262f,Don't know,8
5212,v043262f,(No Data),.
1468,v043262g,Yes,1
2405,v043262g,No,5
3305,v043262g,Don't know,8
4278,v043262g,Refused,9
5213,v043262g,(No Data),.
6410,v043262h,Don't know,888
6510,v043262h,Refused,889
6611,v043262h,(No Data),.
1469,v043262j,A lot,1
2406,v043262j,Somewhat,3
3306,v043262j,Not much at all,5
4279,v043262j,Don't know,8
5214,v043262j,(No Data),.
1470,v043262k,Yes,1
2407,v043262k,No,5
4280,v043262k,(No Data),.
1471,v043262m,DK;NA;Don't know;Not ascertained,999
2408,v043262m,(No Data),.
6612,v043262n,DK;NA;Don't know;Not ascertained,99
6710,v043262n,(No Data),.
1472,v043262p,"Executive, Administrative and Managerial (001-039)",1
2409,v043262p,Professional Specialty Occupations (040-199),2
3307,v043262p,Technicians and Related Support Occupations (200-235),3
4281,v043262p,Sales Occupation ( 236-285),4
5215,v043262p,"Administrative Support, including clerical (286-389)",5
6178,v043262p,Private Household (403-407),6
7140,v043262p,Protective Service (408-427),7
897,v043262p,Service except Protective and Household (428-469),8
975,v043262p,"Farming, Forestry and Fishing Occupations (470-499)",9
1037,v043262p,"Precision Production, Craft and Repair Occupations(500-",10
11104,v043262p,"Machine Operators, Assemblers and Inspectors (700-799)",11
12102,v043262p,Transportation and Material Moving Occupations (800-859),12
13102,v043262p,"Handlers, Equipment Cleaners, Helpers and Laborers(860-",13
1473,v043262p,Member of Armed Forces,14
1514,v043262p,DK;NA;Don't know;Not ascertained,99
1612,v043262p,(No Data),.
1474,v043263,"Y16a-Y17b Current employment only (10,20,17,18,71,81 in",1
2415,v043263,"Y7a-Y15 Past employment only (40,50,60,70,75,80 in Y6(1))",2
3308,v043263,"Both current and past (15,16,51,61 in Y6(1))",3
4282,v043263,(No Data),.
1475,v043264,Yes,1
2416,v043264,No,5
3309,v043264,(No Data),.
1476,v043265,Yes,1
2417,v043265,No,5
3310,v043265,(No Data),.
403,v043266a,Don't know,8888
41100,v043266a,Refused,8889
4284,v043266a,(No Data),.
1477,v043266b,January,1
2418,v043266b,February,2
3311,v043266b,March,3
4283,v043266b,April,4
5216,v043266b,May,5
6179,v043266b,June,6
7141,v043266b,July,7
898,v043266b,August,8
976,v043266b,September,9
1038,v043266b,October,10
11105,v043266b,November,11
12103,v043266b,December,12
13103,v043266b,Don't know,88
1478,v043266b,Refused,89
1515,v043266b,(No Data),.
1479,v043267,Yes,1
2419,v043267,No,5
3312,v043267,(No Data),.
1480,v043268,DK;NA;Don't know;Not ascertained,999
2515,v043268a,DK;NA;Don't know;Not ascertained,99
2614,v043268a,(No Data),.
1481,v043268b,Lowest prestige,1
6180,v043268b,Highest prestige,6
7142,v043268b,Member of military,8
899,v043268b,DK;NA;Don't know;Not ascertained,9
977,v043268b,(No Data),.
1482,v043268d,DK;NA;Don't know;Not ascertained,999
2420,v043268d,(No Data),.
5510,v043268e,DK;NA;Don't know;Not ascertained,99
5610,v043268e,(No Data),.
1483,v043268f,"Executive, Administrative and Managerial (001-039)",1
2421,v043268f,Professional Specialty Occupations (040-199),2
3313,v043268f,Technicians and Related Support Occupations (200-235),3
4285,v043268f,Sales Occupation ( 236-285),4
5217,v043268f,"Administrative Support, including clerical (286-389)",5
6181,v043268f,Private Household (403-407),6
7143,v043268f,Protective Service (408-427),7
8100,v043268f,Service except Protective and Household (428-469),8
978,v043268f,"Farming, Forestry and Fishing Occupations (470-499)",9
1039,v043268f,"Precision Production, Craft and Repair Occupations(500-",10
11106,v043268f,"Machine Operators, Assemblers and Inspectors (700-799)",11
12104,v043268f,Transportation and Material Moving Occupations (800-859),12
13104,v043268f,"Handlers, Equipment Cleaners, Helpers and Laborers(860-",13
1484,v043268f,Member of Armed Forces,14
1516,v043268f,DK;NA;Don't know;Not ascertained,99
1613,v043268f,(No Data),.
1485,v043270,Someone else,1
2422,v043270,Both self and someone else,3
3314,v043270,Self-employed,5
5218,v043270,Don't know,8
6182,v043270,(No Data),.
1486,v043271,Yes,1
2423,v043271,No,5
4286,v043271,Don't know,8
5219,v043271,Refused,9
6183,v043271,(No Data),.
1487,v043272,Yes,1
2424,v043272,No,5
4287,v043272,(No Data),.
2911,v043273,Refused,889
303,v043273,(No Data),.
1488,v043274,Yes,1
2425,v043274,No,5
4288,v043274,(No Data),.
1489,v043275,Yes,1
2426,v043275,No,5
4289,v043275,(No Data),.
1490,v043276,A lot,1
2427,v043276,Somewhat,3
3315,v043276,Not much at all,5
4290,v043276,(No Data),.
1491,v043277,Yes,1
2428,v043277,No,5
3316,v043277,(No Data),.
1492,v043278,DK;NA;Don't know;Not ascertained,999
2516,v043278a,DK;NA;Don't know;Not ascertained,99
2615,v043278a,(No Data),.
1493,v043278b,Lowest prestige,1
6184,v043278b,Highest prestige,6
7144,v043278b,Member of military,8
8101,v043278b,DK;NA;Don't know;Not ascertained,9
979,v043278b,(No Data),.
1494,v043278d,DK;NA;Don't know;Not ascertained,999
2429,v043278d,(No Data),.
6310,v043278e,DK;NA;Don't know;Not ascertained,99
6411,v043278e,(No Data),.
1495,v043278f,"Executive, Administrative and Managerial (001-039)",1
2430,v043278f,Professional Specialty Occupations (040-199),2
3317,v043278f,Technicians and Related Support Occupations (200-235),3
4291,v043278f,Sales Occupation ( 236-285),4
5220,v043278f,"Administrative Support, including clerical (286-389)",5
6185,v043278f,Private Household (403-407),6
7145,v043278f,Protective Service (408-427),7
8102,v043278f,Service except Protective and Household (428-469),8
980,v043278f,"Farming, Forestry and Fishing Occupations (470-499)",9
1040,v043278f,"Precision Production, Craft and Repair Occupations(500-",10
11107,v043278f,"Machine Operators, Assemblers and Inspectors (700-799)",11
12105,v043278f,Transportation and Material Moving Occupations (800-859),12
13105,v043278f,"Handlers, Equipment Cleaners, Helpers and Laborers(860-",13
1496,v043278f,Member of Armed Forces,14
1517,v043278f,DK;NA;Don't know;Not ascertained,99
1614,v043278f,(No Data),.
1497,v043280,Someone else,1
2431,v043280,Both self and someone else,3
3318,v043280,Self-employed,5
4292,v043280,Don't know,8
5221,v043280,(No Data),.
1498,v043281,Yes,1
2432,v043281,No,5
3319,v043281,Don't know,8
4293,v043281,(No Data),.
6311,v043282,Don't know,888
6412,v043282,Refused,889
6511,v043282,(No Data),.
1499,v043283,More,1
2433,v043283,Fewer,3
3320,v043283,About right,5
4294,v043283,(No Data),.
1500,v043284,A lot,1
2434,v043284,Somewhat,3
3321,v043284,Not much at all,5
4295,v043284,Don't know,8
5222,v043284,(No Data),.
1501,v043285,Yes,1
2435,v043285,No,5
4296,v043285,(No Data),.
1502,v043286,Yes,1
2436,v043286,No,5
4297,v043286,Don't know,8
5223,v043286,(No Data),.
1503,v043287,Yes,1
2437,v043287,No,5
3322,v043287,(No Data),.
1504,v043288,Yes,1
2438,v043288,No,5
3323,v043288,(No Data),.
1505,v043289,Working now only,10
2439,v043289,Working now and retired,15
3324,v043289,Working now and disabled,16
4298,v043289,Working now and homemaker,17
5224,v043289,Working now and student,18
6186,v043289,Temporarily laid off only,20
7146,v043289,Temporarily laid off and retired,25
8103,v043289,Temporarily laid off and disabled,26
981,v043289,Temporarily laid off and homemaker,27
1041,v043289,Temporarily laid off and student,28
11108,v043289,Unemployed only,40
12106,v043289,Retired only,50
13106,v043289,Retired and unemployed,54
14100,v043289,Retired and disabled,56
1518,v043289,Retired and homemaker,57
1615,v043289,Retired and student,58
1712,v043289,Disabled only,60
1811,v043289,Disabled and unemployed,64
1910,v043289,Disabled and homemaker,67
206,v043289,Disabled and student,68
21101,v043289,Homemaker only,70
22100,v043289,Homemaker and unemployed,74
23100,v043289,Homemaker and student,78
2440,v043289,Student only,80
2517,v043289,Student and unemployed,84
2616,v043289,Don't know,88
2714,v043289,Refused,89
2814,v043289,(No Data),.
1506,v043289a,"Working now (10,15-18 in Y18a1)",1
2441,v043289a,"Temporarily laid off (20,25-28 in Y18a1)",2
3325,v043289a,Unemployed (40 in Y18a1),4
4299,v043289a,"Retired (50,54,56-58 in Y18a1)",5
5225,v043289a,"Permanently disabled (60,64,67,68 in Y18a1)",6
6187,v043289a,"Homemaker (70,74,78 in Y18a1)",7
7147,v043289a,"Student (80,84 in Y18a1)",8
8104,v043289a,Refused (89 in Y18a1),0
982,v043289a,Don't know (88 in Y18a1),9
1042,v043289a,(No Data),.
1507,v043290,Yes,1
2442,v043290,No,5
3326,v043290,Don't know,8
4300,v043290,Refused,9
1508,v043291,Respondent only,10
2443,v043291,Respondent and wife/female partner,12
3327,v043291,Respondent and husband/male partner,13
4301,v043291,Respondent and someone else,14
5226,v043291,Wife/female partner only,20
6188,v043291,Wife/female partner and someone else,24
7148,v043291,Husband/male partner only,30
8105,v043291,Husband/male partner and someone else,34
983,v043291,Someone else only,40
1043,v043291,(No Data),.
1509,v043292,Someone IN ADDITION TO RESPONDENT is age 14 or older,1
2444,v043292,NO ONE OTHER THAN RESPONDENT is age 14 or older in,5
3328,v043292,Coding error by Interviewer;R indicated as married/,8
4302,v043292,Coding error by Interviewer;person in household,9
1519,v043293,"A. None or less than $2,999",1
2445,v043293,"B. $3,000 -$4,999",2
3329,v043293,"C. $5,000 -$6,999",3
4303,v043293,"D. $7,000 -$8,999",4
5227,v043293,"E. $9,000 -$10,999",5
6189,v043293,"F. $11,000-$12,999",6
7149,v043293,"G. $13,000-$14,999",7
8106,v043293,"H. $15,000-$16,999",8
984,v043293,"J. $17,000-$19,999",9
1044,v043293,"K. $20,000-$21,999",10
11109,v043293,"M. $22,000-$24,999",11
12107,v043293,"N. $25,000-$29,999",12
13107,v043293,"P. $30,000-$34,999",13
14101,v043293,"Q. $35,000-$39,999",14
1520,v043293,"R. $40,000-$44,999",15
1616,v043293,"S. $45,000-$49,999",16
1713,v043293,"T. $50,000-$59,999",17
1812,v043293,"U. $60,000-$69,999",18
1911,v043293,"V. $70,000-$79,999",19
207,v043293,"W. $80,000-$89,999",20
21102,v043293,"X. $90,000-$104,999",21
22101,v043293,"Y. $105,000-$119,000",22
23101,v043293,"Z. $120,000 and over",23
2446,v043293,"NA (8,9 in Y20)",0
2518,v043293,Don't know,88
2617,v043293,Refused,89
2715,v043293,(No Data),.
1521,v043293x,"A. None or less than $2,999",1
2447,v043293x,"B. $3,000 -$4,999",2
3330,v043293x,"C. $5,000 -$6,999",3
4304,v043293x,"D. $7,000 -$8,999",4
5228,v043293x,"E. $9,000 -$10,999",5
6190,v043293x,"F. $11,000-$12,999",6
7150,v043293x,"G. $13,000-$14,999",7
8107,v043293x,"H. $15,000-$16,999",8
985,v043293x,"J. $17,000-$19,999",9
1045,v043293x,"K. $20,000-$21,999",10
11110,v043293x,"M. $22,000-$24,999",11
12108,v043293x,"N. $25,000-$29,999",12
13108,v043293x,"P. $30,000-$34,999",13
14102,v043293x,"Q. $35,000-$39,999",14
1522,v043293x,"R. $40,000-$44,999",15
1617,v043293x,"S. $45,000-$49,999",16
1714,v043293x,"T. $50,000-$59,999",17
1813,v043293x,"U. $60,000-$69,999",18
1912,v043293x,"V. $70,000-$79,999",19
208,v043293x,"W. $80,000-$89,999",20
21103,v043293x,"X. $90,000-$104,999",21
22102,v043293x,"Y. $105,000-$119,000",22
23102,v043293x,"Z. $120,000 and over",23
2448,v043293x,"NA (8,9 in Y20)",0
2519,v043293x,Don't know,88
2618,v043293x,Refused,89
1523,v043294,"A. None or less than $2,999",1
2449,v043294,"B. $3,000 -$4,999",2
3331,v043294,"C. $5,000 -$6,999",3
4305,v043294,"D. $7,000 -$8,999",4
5229,v043294,"E. $9,000 -$10,999",5
6191,v043294,"F. $11,000-$12,999",6
7151,v043294,"G. $13,000-$14,999",7
8108,v043294,"H. $15,000-$16,999",8
986,v043294,"J. $17,000-$19,999",9
1046,v043294,"K. $20,000-$21,999",10
11111,v043294,"M. $22,000-$24,999",11
12109,v043294,"N. $25,000-$29,999",12
13109,v043294,"P. $30,000-$34,999",13
14103,v043294,"Q. $35,000-$39,999",14
1524,v043294,"R. $40,000-$44,999",15
1618,v043294,"S. $45,000-$49,999",16
1715,v043294,"T. $50,000-$59,999",17
1814,v043294,"U. $60,000-$69,999",18
1913,v043294,"V. $70,000-$79,999",19
209,v043294,"W. $80,000-$89,999",20
21104,v043294,"X. $90,000-$104,999",21
22103,v043294,"Y. $105,000-$119,000",22
23103,v043294,"Z. $120,000 and over",23
2450,v043294,Don't know,88
2520,v043294,Refused,89
1525,v043295,Yes,1
2451,v043295,No,5
3332,v043295,Don't know,8
4306,v043295,Refused,9
1526,v043296,Middle class,1
2452,v043296,Working class,5
3333,v043296,Other (SPECIFY),7
4307,v043296,Don't know,8
5230,v043296,(No Data),.
1527,v043297,Upper class {VOL},0
2453,v043297,Middle class,1
3334,v043297,Working class,5
4308,v043297,Lower class {VOL},6
5231,v043297,Other (SPECIFY),7
6192,v043297,Don't know,8
7152,v043297,Refused,9
8109,v043297,(No Data),.
1528,v043298,Lower class (VOLUNTEERED),0
2454,v043298,Average working class,1
3335,v043298,Working class -- NA if average or upper,2
4309,v043298,Upper working class,3
5232,v043298,Average middle class,4
6193,v043298,Middle class -- NA if average or upper,5
7153,v043298,Upper middle class,6
8111,v043298,Upper class (VOLUNTEERED),7
987,v043298,Other,77
1047,v043298,Don't know if working or middle class,88
11112,v043298,Refused;'neither' or doesn't accept,89
1529,v043299,Black,10
2455,v043299,Black and Asian,12
3336,v043299,Black and Native American,13
4310,v043299,Black and Hispanic,14
5233,v043299,Black and White,15
6194,v043299,Asian,20
7154,v043299,Asian and Native American,23
8112,v043299,Asican and Hispanic,24
988,v043299,Asian and White,25
1048,v043299,Native American,30
11113,v043299,Native American and Hispanic,34
12110,v043299,Native American and White,35
13110,v043299,Hispanic,40
14104,v043299,Hispanic and White,45
1530,v043299,White (no mention of other race),50
1619,v043299,Other,70
1716,v043299,Don't know,88
1815,v043299,Refused,89
1531,v043299a,Black,10
2456,v043299a,Asian,20
3337,v043299a,Native American,30
4311,v043299a,Hispanic,40
5234,v043299a,White (no mention of other race),50
6195,v043299a,Other,70
7155,v043299a,Don't know,88
8113,v043299a,Refused,89
5235,v043299b,(No Data),.
1532,v043300,Yes,1
2457,v043300,No,5
3338,v043300,Refused,9
1533,v043301a,NA;no mention;none,0
6613,v043301a,None,877
6711,v043301a,Don't know,888
6810,v043301a,Refused,889
3911,v043301b,(No Data),.
31100,v043301c,(No Data),.
1534,v043302,None,0
2458,v043302,One,1
3339,v043302,Two or more,2
4312,v043302,Respondent refused to answer or doesn't know,9
1535,v043303,NA;no mention;none,0
3510,v043303,None;neither,877
3610,v043303,Don't know,888
3711,v043303,(No Data),.
1536,v043303x,NA;no mention;none,0
6512,v043303x,None,877
6614,v043303x,Don't know,888
6712,v043303x,Refused,889
1537,v043304x,No Hispanic mention,0
2459,v043304x,Spanish/Hispanic mention in Y24x,1
3340,v043304x,Spanish/Hispanic mention in Y26a/Y26b/Y26c/Y27a,2
4313,v043304x,Spanish/Hispanic mention in both,3
1538,v043305,Yes,1
2460,v043305,No,5
4314,v043305,Don't know,8
5236,v043305,Refused,9
6196,v043305,(No Data),.
1539,v043306,Mexican,1
2461,v043306,Puerto Rican,2
3341,v043306,Cuban,3
4315,v043306,Latin American,4
5237,v043306,Central American,5
6197,v043306,Spanish,6
7156,v043306,Other (SPECIFY) {VOL},7
989,v043306,Don't know,8
1049,v043306,(No Data),.
9710,v043307,Don't know,888
1540,v043308,Less than 1 year,0
2462,v043308,12-18 months;1 year,1
3342,v043308,19-24 months;2 years,2
4316,v043308,3 years,3
7610,v043308,76 years or more,76
3712,v043309a,Don't know,888
3810,v043309a,Refused,889
3912,v043309a,(No Data),.
1541,v043310,Less than 1 mile,0
2463,v043310,One mile,1
